verse_key,version_id,eng,local
ROM.1.8,1731,"First of all, I thank my God through Jesus Christ for all of you, because the news about your faithfulness is being spread throughout the whole world.","Zozi Kilisi adawʋlʋman, mɩn 'di mʋa mɩn da mɩ́n Nyanmɩan asɩ wɔ ɛmɔ dunman nun. Ɔ sanlɩn kɛ bɛ kan dedi'n mɔ ɛmɔ le yɩ́ nɩn anwʋn ɛjɔlɛ kpa mân nɩn anun lɩka kʋalaatin."
ACT.19.22,1731,"He sent two of his assistants, Timothy and Erastus, to Macedonia, while he remained awhile in the province of Asia.","Ɛhɩ a, ɔ kɔ sʋan yɩ́ mmʋkafʋɛ'n-mɔ anun nnyuan, Timote nʋn Elasɩtɩ. Nan yɩ́ muonun yɩ́ Pɔlʋ, ɔ kɔ ha Azi mân nɩn anun ɛbɛlɛ kaan biekun."
ACT.21.17,1731,"When we arrived in Jerusalem, the brothers and sisters welcomed us warmly.","Mɔ yɛ juli Zoluzalɛmʋn ɛbɛlɛ'n, anianman'n-mɔ sɔlɩ yɛ́ nun kanlanman kpa."
ACT.22.25,1731,"As they were stretching him out and tying him down with straps, Paul said to the centurion standing there, Can you legally whip a Roman citizen who hasnt been found guilty in court.","Nan mɔ bɛ cɩcɩlɩ Pɔlʋ mɔ bɛ 'ba fin yɩ́ mgbele'n, ɔ kɔ bisa nzalafʋ'n m'ɔ sie nzalafʋ ɛya kʋn mɔ anɩn ɔ wɔ ɛbɛlɛ'n kɛ: Asʋ atɩn wɔ nun kɛ bɛ fín *Lɔmʋn sʋanlan kʋn mɔ b'a mmu man yɩ́ fʋɔ'n mgbele ɔ."
ACT.27.16,1731,"After sailing under the shelter of an island called Cauda, we were able to control the lifeboat only with difficulty.","Anwʋnman'n kɔ bɔlɩ meli nɩn abʋ yɛ kɔ sɩn asue afian kpɔlɛ kʋn abʋ asɩ. Asue afian kpɔlɛ sɔ'n, bɛ fɛlɛ yɩ́ Koda. Koda lelɩ anwʋnman'n kaan manlɩn yɛ́. Anɩn ɛlɛɛ kʋn sota meli nɩn anzin. Ɛlɛɛ sɔ'n, sɛ emian ba a yɛ̂ bɛ fa ɔ. Yɛ fɛlɩ kpa nán yɛ́ sa a han yɩ́."
ACT.25.21,1731,"However, Paul appealed that he be held in custody pending a decision from His Majesty the emperor, so I ordered that he be held until I could send him to Caesar.","N ganlɩn an, Pɔlʋ nwan ɔ kulo kɛ bɛ di yɩ́ ɛjɔlɛ'n belemgbin kpain Sezaa aja sʋ. Yɩ́ ti, m'an man atɩn kɛ ɔ há fiadɩ sua nɩn anun dede ɔ jú cɩan mɔ mɩn 'fa yɩ́ mɩn kɔ belemgbin kpain Sezaa aja sʋ."
ACT.23.21,1731,"Dont fall for it! More than forty of them are waiting to ambush him. They have solemnly promised not to eat or drink until they have killed him. They are ready now, awaiting your consent.","Sɛ bɛ ba a tʋ wɔ́ a, n'ɛ tɛ bɛ́ sʋ. Ɔ sanlɩn kɛ, bɛ́ nun abulanan nʋn yɩ́ nzin a hɔ Pɔlʋ ati ahuan b'a han ndâ kɛ sɛ bɛ hunlin man yɩ́ a, bɛ nni man like ɛsɛ bɛ nnʋn man nzue. Kɩkaala dɩɛ, b'a bɔbʋa bɛ́ nwʋn a yue, nan wɔ́ yɛ̂ bɛ lɛ nwʋnndɛ wɔ́ ɔ."
ACT.28.13,1731,"From there we sailed to Rhegium. After one day a south wind came up, and we arrived on the second day in Puteoli.","Yɛ fi ɛbɛlɛ, yɛ kɔ san asue nɩn anʋan yɛ kɔ ju kulo'n mɔ bɛ fɛlɛ yɩ́ Elezio nɩn asʋ. Mɔ alɩ́ɛ hɩnlɩn'n, ngʋa anwʋnman'n kɔ bɔ yɩ́ bʋ ɔ kɔ fita. Ɔ man yɛ lili cɩan nnyuan atunnun nán y'a ju kulo'n mɔ bɛ fɛlɛ yɩ́ Puzɔlʋ nɩn asʋ."
ACT.26.13,1731,"While on the road at midday, King Agrippa, I saw a light from heaven shining around me and my traveling companions. That light was brighter than the sun.","Nan mɔ n valɩ atɩn'n mɔ mɩn 'kɔ'n, bɛ bɔlɩ kɔ yɔ sɛnzɛjinlan, nannan Agilipa, kanlannɩɛ kʋn fi anwunno, yɩ́ ɛta m'ɔ ta'n, ɔ tala sɛnzɛ'n. Kanlannɩɛ sɔ'n kɔ ta kɔ si kɔ yia mɩ́n nʋn bɛ́ mɔ anɩn mɩn nʋn bɛ́, yɛ lɛ kɔ'n."
ROM.1.9,1731,"I serve God in my spirit by preaching the good news about Gods Son, and God is my witness that I continually mention you.","Nyanmɩan Kpili mɔ n ne mɩ́n ahʋnlɩn kʋalaa mɩn sʋ yɩ́, mɩn bɔ yɩ́ Wa nɩn Ɛjɔlɛkpa'n, ɔ di mɩ́n adanzɩɛ kɛ mɩn sɛlɛ mɩn man ɛmɔ cɩan daa."
ACT.19.23,1731,At that time a great disturbance erupted about the Way.,"Mɛlɛ sɔ'n, yɛ́ Mɩn Anʋan Ɛjɔlɛ'n dunman nun, Efɛzɩ kulo'n kɔ fannyan."
ACT.21.18,1731,On the next day Paul and the rest of us went to see James. All of the elders were present.,"Mɔ alɩ́ɛ hɩnlɩn'n, Pɔlʋ nʋn yɛ kɔ hɔ Zʋakɩ awulo ɛlɔ. Yɛ 'kɔ a ju a, anɩn asɔnɩn nɩn asʋ mgbain'n-mɔ a yia ɛbɛlɛ."
ACT.22.26,1731,"When the centurion heard this, he went to the commander and reported it. He asked, What are you about to do? This man is a Roman citizen.","Mɔ Pɔlʋ bisalɩ nzalafʋ'n m'ɔ sie nzalafʋ ɛya kʋn'n kosuan sɔ'n, nzalafʋ'n kɔ nwanndi kɔ tʋ bɛ́ kpain'n, yɩ́ nwan: Yaaa, nɩan ɛjɔlɛ mɔ ahan ɛ hyʋhyʋɩn ba'n. Kanngʋ bian sɔ'n tɩ Lɔmʋn sʋanlan."
ACT.27.17,1731,"They brought the lifeboat aboard, then began to wrap the ship with cables to hold it together. Fearing they might run aground on the sandbars of the Gulf of Syrtis, they lowered the anchor and let the ship be carried along.","Bɛ́ mɔ bɛ di meli nɩn anun junman'n kɔ fʋla ɛlɛɛ'n meli nɩn anun. Mɔ bɛ fʋlalɩ ɛlɛɛ'n, bɛ kɔ fa nyanman bɛ kɔ sʋsɔ meli nɩn afian maan ɔ kɔ yɔ kunngun. Kɛmɔ bɛ sulo kɛ meli'n kɔ nyʋɩn Libi mân nɩn asue nʋan anyʋan nɩn asʋ'n, bɛ kɔ yaci tabʋa nʋnnɔɛ'n m'ɔ sota yɩ́ nzin nɩn anun, anwʋnman'n yɛ̂ anɩn ɔ nʋn yɛ́ lɛ kɔ ɔ."
ACT.25.22,1731,"Agrippa said to Festus, I want to hear the man myself. Tomorrow, Festus replied, you will hear him.","Mɔ Fɛsɩtusi anʋan tɔlɩ'n, belemgbin Agilipa nwan: Mɩn kulo kɛ mɩ́n bɔbɔ muonun mɩn nwun sʋanlan sɔ'n mɩn tɩ yɩ́ nʋan nun ɛjɔlɛ. Mɔ belemgbin Agilipa hanlɩn sɔ'n, Fɛsɩtusi nwan: Ɛhɩnman, ɛ 'ba tie yɩ́."
ACT.23.22,1731,"The commander dismissed the young man, ordering him, Dont tell anyone that you brought this to my attention.","Mɔ nzalafʋ kpain'n tɩlɩ ɛjɔlɛ'n sʋa'n, ɔ kɔ han kɔ hele kpafɛlɛ'n kɛ n'ɔ kan ɛjɔlɛ sɔ'n kele sʋanlan fɩ́ɩ́, nan ɔ hɔ́ awulo."
ACT.28.14,1731,There we found brothers and sisters who urged us to stay with them for a week. In this way we came to Rome.,"Mɔ yɛ juli Puzɔlʋ ɛbɛlɛ'n, yɛ kɔ nwun anianman mmie-mɔ. Bɛ́ nwan yɛ lí mɔlɛ kʋn bɛ́ nwʋn ɛbɛlɛ. Anɩn kɛ yɛ kpɩnlɩn yɛ yɔlɩ mɔ yɛ juli Lɔmʋn ɛlɔ nɩn anɩn."
ACT.26.14,1731,"We all fell to the ground, and I heard a voice that said to me in Aramaic, Saul, Saul, why are you harassing me? Its hard for you to kick against a spear.","Yɛ́ kʋalaa yɛ kɔ fin asɩ. Mɩn 'tie a, anɩn anɩɛ kʋn lɛ bisa mɩ́n Ebele anɩɛ nɩn anun kɛ: Sɔlʋ, Sɔlʋ, nzukɛ ati yɛ̂ ɛ lɛ kele mɩ́n ahʋlʋwa ɔ? Ɛ ngɔ hʋala man mɩ́n nʋn kpɩnmgbɩn."
ROM.1.10,1731,"in all my prayers. Im always asking that somehow, by Gods will, I might succeed in visiting you at last.","Mɩn sɛlɛ Nyanmɩan kɛ sian dɩɛ, sɛ ɔ kulo a, ɔ mán mɩ́n atɩn maan n gɔ́ n vúa ɛmɔ anwʋn."
ACT.19.24,1731,"There was a silversmith named Demetrius. He made silver models of Artemis temple, and his business generated a lot of profit for the craftspeople.","Anɩn bian kʋn wɔ ɛbɛlɛ, bɛ fɛlɛ yɩ́ Demetiliyusi. Ɔ tɩ junnvʋɛ. Ɔ fa jɛtɛ ɔ bɔ bʋsʋɩn balasua'n mɔ bɛ fɛlɛ yɩ́ Aateminsi'n sua mma mma. Ɔ nʋn bɛ́ mɔ bɛ di junman sɔ'n nyan nun esika kpili kpa."
ACT.21.19,1731,"After greeting them, he gave them a detailed report of what God had done among the Gentiles through his ministry.","Pɔlʋ kɔ bisa bɛ́ ahɩn yɛ̂ junman'n kʋalaa mɔ Nyanmɩan a li wɔ bɛ́ mɔ bɛ tɩ man Zufʋ nɩn afian'n, ɔ kɔ sʋsɔ sʋ ɔ kɔ han yɩ́ kʋalaa ɔ kɔ hele bɛ́."
ACT.22.27,1731,"The commander went to Paul and demanded, Tell me! Are you a Roman citizen? He said, Yes.","Mɔ nzalafʋ kpain'n tɩlɩ yɩ́ sʋa'n, ɔ kɔ kpʋ Pɔlʋ ɔ kɔ bisa yɩ́ kɛ: Kan yɩ́ yuein kele mɩ́n, asʋ Lɔmʋn sʋanlan y'ɔ le wɔ́ ɔ? M'ɔ bisalɩ kosuan sɔ'n nán Pɔlʋ a bua yɩ́ kɛ: Yuo, Lɔmʋn sʋanlan y'ɔ le mɩ́n."
ACT.25.23,1731,The next day Agrippa and Bernice came with great fanfare. They entered the auditorium with the military commanders and the citys most prominent men. Festus then ordered that Paul be brought in.,"Ɛhɩ, mɔ alɩ́ɛ hɩnlɩn'n, Agilipa nʋn Beleninsi bɛ kɔ sesie bɛ́ nwʋn faɩn bɛ kɔ a kɔ wʋlʋ lɩka mɔ bɛ di ɛjɔlɛ'n. Bɛ 'ba a, bɛ nʋn nzalafʋ mgbain'n-mɔ nʋn kulo nɩn asʋ mgbain'n-mɔ. Fɛsɩtusi kɔ man atɩn kɛ bɛ nʋn Pɔlʋ bála."
ACT.23.23,1731,"The commander called two centurions and said, Prepare two hundred soldiers, seventy horsemen, and two hundred spearmen to leave for Caesarea at nine oclock tonight.","M'ɔ yɔlɩ sɔ'n, nzalafʋ kpain'n kɔ fɛlɛ yɩ́ nzalafʋ'n-mɔ anun nnyuan mɔ bɛ sie nzalafʋ ɛya ngʋkʋn ngʋkʋn'n. Yɩ́ nwan: Ɛmɔ hóhuan nzalafʋ ɛya nnyuan anʋan, menian abulasʋ mɔ bɛ fʋ ɛkpanngɔ nʋn menian ɛya nnyuan mɔ bɛ tʋ acɔ. Ɛmɔ kokuan bɛ́ nʋan yue a, ɛmɔ kʋalaa sésie bɛ́ nwʋn nán bɛ hɔ́ Sazale ɛnɛ kɔngɔɛ dɔɛ ngʋanlan."
ACT.27.18,1731,We were so battered by the violent storm that the next day the men began throwing cargo overboard.,"Kɛ anɩn asutue'n lɛ kpɩn tu si yɛ́'n, mɔ alɩ́ɛ hɩnlɩn'n, bɛ kɔ ju meli nɩn anun ninnge'n-mɔ bie bɛ kɔ gua jenvie nɩn anun."
ACT.28.15,1731,"When the brothers and sisters there heard about us, they came as far as the Forum of Appius and the Three Taverns to meet us. When Paul saw them, he gave thanks to God and was encouraged.","Nan dede mɔ yɛ 'ju Lɔmʋn'n, ɛlɔ anianman'n-mɔ kɔ tɩ yɛ́ ngan. Mmie-mɔ kɔ a yɛ́ atɩn ele Apiyusi kulo nɩn asʋ ɛbɛlɛ Gua nun. Mmie-mɔ kʋsʋ kɔ a yɛ́ atɩn ele kulo'n mɔ bɛ fɛlɛ yɩ́ Lɩka Nsan mɔ bɛ Da nɩn asʋ. Mɔ Pɔlʋ nwunlin anianman sɔ'n-mɔ'n, ɔ kɔ la Nyanmɩan asɩ ɔ kɔ nyan anwʋnsɛlɛ."
ACT.26.15,1731,"Then I said, Who are you, Lord? The Lord replied, I am Jesus, whom you are harassing.","Mɔ anɩɛ'n hanlɩn sɔ'n, nán m'an bisa kɛ: Wɔ́ nwan ɔ, yɛ́ Mɩn? Mɔ m misalɩ kosuan sɔ'n, nán yɛ́ Mɩn a bua mɩ́n kɛ: Mɩ́n Zozi yɛ̂ ɛ lɛ kele mɩ́n ahʋlʋwa nɩn ɔ."
ROM.1.11,1731,I really want to see you to pass along some spiritual gift to you so that you can be strengthened.,"Ɔ sanlɩn kɛ mɩn kulo kɛ mɩn nwun ɛmɔ anwʋn sakpa, nán mɩn kekele ɛmɔ like maan ɛmɔ nyan Nyanmɩan Wawɛ'n nyila'n."
ACT.19.25,1731,"He called a meeting with these craftspeople and others working in related trades and said, Friends, you know that we make an easy living from this business.","Ɛlɛhʋn kʋn, Demetiliyusi kɔ yia yɩ́ menian'n-mɔ nʋn junnvʋɛ ɛhɩnlɩn-mɔ. Ɔ kɔ fa kɔ tʋ bɛ́ nyunnun kɛ: Ebia-mɔ, ɛmɔ sɩ kɛ yɛ́ ɛkpasie'n fi junman ɛhɩ."
ACT.22.28,1731,"The commander replied, It cost me a lot of money to buy my citizenship. Paul said, Im a citizen by birth.","Mɔ Pɔlʋ hanlɩn sɔ'n, nzalafʋ kpain kukuli yɩ́ nʋan sʋ a, yɩ́ nwan: Mɩ́n dɩɛ, dede mɔ mɩn 'kaci Lɔmʋn sʋanlan'n, n dualɩ kalɛ kpili kpa. Mɔ nzalafʋ nɩn anʋan tɔlɩ'n, Pɔlʋ kʋsʋ nwan: Mɩ́n dɩɛ, bɛ 'wʋ mɩ́n an, anɩn n dɩ Lɔmʋn sʋanlan."
ACT.21.20,1731,"Those who heard this praised God. Then they said to him, Brother, you see how many thousands of Jews have become believers, and all of them keep the Law passionately.","Mɔ Pɔlʋ anʋan tɔlɩ'n, bɛ kɔ yɩ Nyanmɩan ayɛ, ɛsɛ bɛ́ nwan: Nɩan, anianman, Zufʋ akpɩɩ kɔ yɔ nyɛ nyɛ a fa bɛ́ nwʋn a man yɛ́ Mɩn. Nan kʋsʋ, bɛ́ mala ɛjɔlɛ'n tɛ tɩ bɛ́ cɩnnjɩn."
ACT.25.24,1731,"Festus said, King Agrippa and everyone present with us: You see this man! The entire Jewish community, both here and in Jerusalem, has appealed to me concerning him. Theyve been calling for his immediate death.","Mɔ bɛ nʋn Pɔlʋ walɩ'n, Fɛsɩtusi kukuli yɩ́ nʋan sʋ a, yɩ́ nwan: Belemgbin Agilipa, ɛmɔ kʋalaa mɔ ɛmɔ nʋn yɛ́ y'a yia ɛwa'n, sʋanlan'n mɔ Zufʋ'n-mɔ kʋalaa a a sanman yɩ́ mɩ́n ja sʋ Zoluzalɛmʋn ɛlɔ ɔ nʋn ɛwa kʋsʋ'n, mɔ yɩ́ yɛ̂ bɛ lɛ tɛtɩan bɛ kan kɛ ɔ fata kɛ bɛ kun yɩ́'n, yɩ́ ahɩ."
ACT.23.24,1731,"Have horses ready for Paul to ride, so they may take him safely to Governor Felix.","Ɛmɔ sésie ɛkpanngɔ kʋn bɛ mán Pɔlʋ, nán bɛ fá yɩ́ kʋnlʋn-ngʋnlʋn bɛ hɔ́ fá yɩ́ wúla kʋnmanna Felisi asa nun."
ACT.27.19,1731,"On the third day, they picked up the ships gear and hurled it into the sea.","Ɛsɛ mɔ alɩ́ɛ hɩnlɩn biekun'n, bɛ mɔ bɛ di meli nɩn anun junman'n, bɛ́ muonun bɛ kɔ ju meli nɩn anwʋn ninnge'n-mɔ bɛ kɔ gua jenvie nɩn anun."
ACT.28.16,1731,"When we entered Rome, Paul was permitted to live by himself, with a soldier guarding him.","Mɔ yɛ juli Lɔmʋn ɛlɔ'n, bɛ kɔ man Pɔlʋ atɩn kɛ ɔ tɩ́ yɩ́ nwʋn ɔ tánlan ɔ nʋn nzalafʋ'n m'ɔ sisa yɩ́'n."
ACT.26.16,1731,Get up! Stand on your feet! I have appeared to you for this purpose: to appoint you as my servant and witness of what you have seen and what I will show you.,"Nan jasʋ jinlan. M'an yɩ mɩ́n nwʋn m'an hele wɔ́ maan ɛ yɔ mɩ́n akʋa, ɛ di mɩ́n nwʋn adanzɩɛ kele ɛhɩnlɩn-mɔ kɛ a kpɩn a nwun mɩ́n ɛnɛ'n, ɛsɛ like biekun mɔ mɩn 'ba yɩ mɩn kele wɔ́'n, kan yɩ́ nwʋn ɛjɔlɛ kele bɛ́."
ROM.1.12,1731,"What I mean is that we can mutually encourage each other while I am with you. We can be encouraged by the faithfulness we find in each other, both your faithfulness and mine.","Ɛsɛ bɔbɔ m'ɔ man mɩn kulo kɛ mɩn ba ɛmɔ anwʋn ɛlɔ'n y'ɔ le kɛ sɛ mɩn ba a, anɩn dedi'n mɔ ɛmɔ le yɩ́'n, ɔ nʋn mɩ́n dɩɛ'n mɔ n ne yɩ́'n, yɛ́ kʋalaa yɛ fa yɛ wowula yɛ́ nwʋn anwʋnsɛlɛ."
ACT.19.26,1731,"And you can see and hear that this Paul has convinced and misled a lot of people, not only in Ephesus but also throughout most of the province of Asia. He says that gods made by human hands arent really gods.","Nan kʋsʋ, like mɔ bian'n mɔ bɛ fɛlɛ yɩ́ Pɔlʋ yɔ'n, ɛmɔ tɩ ɛsɛ ɛmɔ nwun yɩ́. Nán kɛ Efɛzɩ ɛwa angʋnmɩn ɔ, nan Azi mân'n kʋalaa anun, Pɔlʋ sɔ'n nanndɩ nun ɔ kan kɛ amʋan'n mɔ menian'n-mɔ sɔ'n, ɔ tɩ mgban. Menian dɔʋn a le yɩ́ ɛjɔlɛ nɩn a tʋ nun."
ACT.22.29,1731,At once those who were about to examine him stepped away. The commander was alarmed when he realized he had bound a Roman citizen.,"Mɔ Pɔlʋ hanlɩn sɔ'n, ɛbɛlɛ ala, bɛ́ mɔ anɩn bɛ lɛ bisa Pɔlʋ kosuan'n kɔ hyʋɩn bɛ́ nzin. Kɛmɔ nzalafʋ kpain'n nɩan an, Pɔlʋ tɩ Lɔmʋn sʋanlan'n, esulo kɔ han yɩ́. Ɔ sanlɩn kɛ ɔ man bɛ gualɩ yɩ́ sa ngɔnzɔngɔnzɔ."
ACT.21.21,1731,"They have been informed that you teach all the Jews who live among the Gentiles to reject Moses, telling them not to circumcise their children nor to live according to our customs.","B'a han b'a hele Zufʋ sɔ'n-mɔ kɛ, ɛ 'kele like a, ɛ kan kele Zufʋ'n-mɔ kʋalaatin mɔ bɛ gugua mân mân'n-mɔ asʋ'n kɛ bɛ káci bɛ́ nzin bɛ sí Moyizɩ mala'n, nán bɛ kpɛ bɛ́ mma'n-mɔ mmian nun, ɛsɛ nán bɛ di Zufʋ'n-mɔ mala'n-mɔ asʋ."
ACT.25.25,1731,"Ive found that he has done nothing deserving death. When he appealed to His Majesty, I decided to send him to Rome.","Mɩ́n dɩɛ, m'an nɩan ɛjɔlɛ nɩn anun an, mɩn nnwun man like ɛtɛ mɔ ɔ'a yɔ mɔ yɩ́ ti yɛ̂ ɔ fata kɛ bɛ kun yɩ́ ɔ. Nan kɛmɔ yɩ́ nwan bɛ lí ɛjɔlɛ'n belemgbin kpain Sezaa aja sʋ'n, mɩ́n kʋsʋ mɩ́n nwan n gɔ fa yɩ́ n gɔ hɔ."
ACT.23.25,1731,He wrote the following letter.,"Mɔ nzalafʋ kpain'n hanlɩn ɛhɩ helelɩ bɛ́'n, ɛsɛ ɔ kɔ hɛlɛ kalata kɔ tʋ sʋ. Yɩ́ nwan:."
ACT.27.20,1731,"When neither the sun nor the moon appeared for many days and the raging storm continued to pound us, all hope of our being saved from this peril faded.","Yɩ́ cɩan kɔ yɔ nyɛ, eyua nvi man, nzalama nda man, kɛ asutue'n la sʋ nɩn ala'n. Afɩ sian dɩɛ, yɛ́ nyɩn ta nun kɛ ewue yɛ̂ yɛ lɛ ba wu ɔ."
ACT.28.17,1731,"Three days later, Paul called the Jewish leaders together. When they gathered, he said, Brothers, although I have done nothing against our people or the customs of our ancestors, Im a prisoner from Jerusalem. They handed me over to the Romans.","Ɛhɩ mɔ yɛ juli Lɔmʋn'n, yɩ́ cɩan nsan, Pɔlʋ kɔ yia ɛbɛlɛ Zufʋ mgbain'n-mɔ yɩ́ awulo ɛlɔ. Mɔ bɛ́ ti yialɩ'n, Pɔlʋ nwan: Anianman-mɔ, m'an nze man yɛ́ mân nɩn anun ɛlɔ menian'n-mɔ sa, m'an ngan man yɛ́ nan-mɔ amanmuo nɩn anwʋn ɛjɔlɛ ɛtɛ, kʋsʋ b'a hyɩ mɩ́n Zoluzalɛmʋn ɛlɔ b'a tʋ mɩ́n fiadɩ ɛsɛ b'a fa mɩ́n b'a wula Lɔmʋn menian'n-mɔ asa nun."
ACT.26.17,1731,I will rescue you from your own people and from the Gentiles. I am sending you.,Mɩn 'ba le wɔ́ fi Zufʋ'n-mɔ nʋn anɩɛ bʋ nga'n-mɔ asa nun. Ɔ sanlɩn kɛ mɩn 'ba sʋan wɔ́ bɛ́ afian.
ROM.1.13,1731,"I want you to know, brothers and sisters, that I planned to visit you many times, although I have been prevented from coming until now. I want to harvest some fruit among you, just as I have done among the other Gentiles.","Anianman-mɔ, ɛmɔ nwún yɩ́ kɛ m'an bu ɛmɔ ɛlɔ ɛwalɛ nɩn anwʋn mgbʋnndan dɔʋn. Nan kʋsʋ m'an nnyan man yɩ́ nwʋn atɩn dede ɔ'a ju ɛnɛ. Mɩ́n nwan bɔbɔ mɩn 'ba nán mɩn di junman ɛmɔ afian ɛlɔ maan mɩ́n junman'n kɔ yɩ́ nyunnun kɛ n yɔlɩ yɩ́ mân ɛhɩnlɩn-mɔ anun'n."
ACT.19.27,1731,"This poses a danger not only by discrediting our trade but also by completely dishonoring the great goddess Artemis. The whole province of Asia—indeed, the entire civilized world—worships her, but her splendor will soon be extinguished.","Ɛjɔlɛ sɔ'n kʋala kɛ ɔ man yɛ́ junman'n tɔ, ɛsɛ ɔ kʋala kɛ ɔ man bʋsʋɩn kpili Aateminsi sua'n m'ɔ le dunman'n minlin. Bʋsʋɩn Aateminsi mɔ Azi mân nɩn anun nʋn eyuadɩ nɩn anun bɛ́ kʋalaa bɛ sɔ'n, sʋanlan fɩ́ɩ́ lɛ ngɔ bɔ yɩ́ dunman kʋ́n."
ACT.22.30,1731,"The commander still wanted to know the truth about why Paul was being accused by the Jews. Therefore, the next day he ordered the chief priests and the entire Jerusalem Council to assemble. Then he took Paul out of prison and had him stand before them.","Kɛmɔ anɩn nzalafʋ kpain'n kulo kɛ ɔ nwun like fɔ́ʋ́n mɔ yɩ́ ti yɛ̂ Zufʋ'n-mɔ lɛ tʋn Pɔlʋ ɛsʋan'n, alɩ́ɛ hɩnlɩn an, nzalafʋ kpain'n kɔ man bɛ kɔ yɩ Pɔlʋ asa ngɔnzɔngɔnzɔ'n. Ɔ kɔ man atɩn kɛ tɛɛyɩfʋɛ mgbain'n-mɔ nʋn Izalayɛ mgbain'n-mɔ kʋalaa mɔ bɛ di ɛjɔlɛ'n yía. Bɛ yialɩ a, ɔ kɔ fa Pɔlʋ kɔ fite bɛ́ nyunnun."
ACT.21.22,1731,"What about this? Without a doubt, they will hear that you have arrived.","Yɛ 'yɔ sɛ? Afɩ, yɩ́ biala, bɛ 'tɩ kɛ a ju ɛwa."
ACT.25.26,1731,"I have nothing definite to write to our lord emperor. Therefore, Ive brought him before all of you, and especially before you, King Agrippa, so that after this investigation, I might have something to write.","Kʋsʋ afɩ, mɩn nnwun man like ɛtɛ mɔ ɔ'a yɔ mɔ mɩn kɛlɛ yɩ́ nwʋn kalata mɩn kɔ man belemgbin kpain nɩn ɔ. Yɩ́ ti, m'an man ɔ'a fite wɔ́ muonun wɔ́ belemgbin Agilipa ɔ nʋn ɛmɔ kʋalaa anyunnun. Yɩ́ dɩɛ, bɛ bisa yɩ́ kosuan yue a, anɩn mɩn nyan bie mɩn kɛlɛ."
ACT.23.26,1731,"Claudius Lysias, to the most honorable Governor Felix: Greetings.","Kʋnmanna Felisi, Mɩ́n Kulodʋ Liziasɩ yɛ̂ mɩɩn kɛlɛ kalata ɛhɩ mɩn nwan wɔ́ ɔ. Mɩn 'bisa wɔ́ ahɩn."
ACT.27.21,1731,"For a long time no one had eaten. Paul stood up among them and said, Men, you should have complied with my instructions not to sail from Crete. Then we would have avoided this damage and loss.","Ɔ 'ba yɔ sɔ'n kʋsʋ, anɩn yɛ lili like a hyɛ kpa. Ɛhɩ a, Pɔlʋ kɔ jasʋ kɔ jinlan bɛ́ afian. Yɩ́ nwan: Mɩ́n manngʋn-mɔ, ahan ɛmɔ tielɩ mɩ́n maan yɛ halɩ Kɛlɛtɩ. Sɛ yɛ halɩ ɛbɛlɛ a, ahan y'a nnwun man yalɛ y'a nzɛcɩ man ninnge."
ACT.26.18,1731,"to open their eyes. Then they can turn from darkness to light and from the power of Satan to God, and receive forgiveness of sins and a place among those who are made holy by faith in me.","maan ɛ tike bɛ́ nyɩn bɛ fi awosin nɩn anun bɛ ba kanlannɩɛ nɩn anun, bɛ fi Satan tunmin nɩn abʋ bɛ jasʋ bɛ ba Nyanmɩan anwʋn. Sɛ bɛ de mɩ́n bɛ di a, bɛ 'nyan bɛ́ ɛtɛ nɩn anwʋn face ɔ nʋn lɩka wɔ bɛ́ mɔ bɛ tɩ Nyanmɩan dɩɛ nɩn afian."
ACT.28.18,1731,"who intended to release me after they examined me, because they couldnt find any reason for putting me to death.","Nan mɔ Lɔmʋn menian'n-mɔ tɩlɩ mɩ́n nʋan nun ɛjɔlɛ yuelɩ'n, bɛ́ nwan bɛ 'yaci mɩ́n nun. Ɔ sanlɩn kɛ, bɛ nnwun man like ɛtɛ mɔ m'an yɔ m'ɔ di kɛ bɛ kun mɩ́n yɩ́ nwʋn ɔ."
ROM.1.14,1731,"I have a responsibility both to Greeks and to those who dont speak Greek, both to the wise and to the foolish.","Junman m'ɔ tɩ kalɛ m'ɔ la mɩ́n sʋ'n y'ɔ le kɛ m mɔ́ Ɛjɔlɛkpa'n n géle bɛ́ mɔ bɛ́ nyɩn a tɩ nʋn bɛ́ mɔ bɛ́ nyɩn tɩlɩ man'n, bɛ mɔ́ bɛ sɩ kalata nʋn bɛ́ mɔ bɛ nzɩ man kalata'n."
ACT.19.28,1731,"Once they heard this, they were beside themselves with anger and began to shout, Great is Artemis of the Ephesians.","Mɔ Demetiliyusi hanlɩn sɔ mɔ bɛ tɩlɩ'n, ɛya kɔ a, anɩn bɛ lɛ tɛtɩan bɛ kan kɛ: Efɛzɩ amma, yɛ́ bʋsʋɩn Aateminsi'n tɩ kpili o! Efɛzɩ amma yɛ́ bʋsʋɩn Aateminsi'n tɩ kpili o."
ACT.21.23,1731,You must therefore do what we tell you. Four men among us have made a solemn promise.,"Yɩ́ ti, atɩn'n mɔ yɛ 'ba hele wɔ́'n, sɩn sʋ. Yɛ le menian nnan ɛwa, b'a bɔbʋa Nyanmɩan."
